flight_id,family,subtype,q_nominal,q_spoof,q_gps_degrade,q_sensor_fault,pred,conf,qc_nominal,qc_gnss_chain,qc_non_gnss_fault,coarse_family,coarse_pred,coarse_conf,set_a0.10,coarse_set_a0.10,abstain_fine,abstain_coarse,gate_mahal,gate_iso,mahal_score,iso_score,gate_gaprule,alert_episodes,window_frac_nominal,window_frac_spoof,window_frac_gps_degrade,window_frac_sensor_fault,duration_s,n_windows,ver_sw,ver_sw_release,ver_hw,px4_version
real_29ba29d7-732f-4ef6-bcf7-31ada0b60d3f,unlabelled,unlabelled,0.26152446303685245,0.7150617586605089,0.007046950512303139,0.016366827790335395,spoof,0.7150617586605089,0.26152446303685245,0.722108709172812,0.016366827790335395,,gnss_chain,0.722108709172812,spoof,,False,True,False,False,4.56956471386702,0.37946840648903246,False,7,0.6140350877192983,0.38596491228070173,0.0,0.0,289.5,114,99c40407ff,17761280,PX4_SITL,v1.15
real_32600b29-ffc9-4976-957a-3baf68622897,unlabelled,unlabelled,0.9883927253350746,0.001037270946080927,0.002985172064463173,0.007584831654381287,nominal,0.9883927253350746,0.9883927253350746,0.0040224430105441,0.007584831654381287,,nominal,0.9883927253350746,nominal,nominal,False,False,False,False,26.741183096153353,0.4347636282610616,False,0,1.0,0.0,0.0,0.0,103.9,40,1dacb4cdef,17695743,PX4_FMU_V6C,v1.14
real_375c1f8d-8a65-47a8-97b0-fc93b112baf3,unlabelled,unlabelled,0.0,0.0,1.0,0.0,gps_degrade,1.0,0.0,1.0,0.0,,gnss_chain,1.0,gps_degrade,gnss_chain,False,False,True,True,1.087972846500283e+17,0.6077414626066959,False,2,0.71875,0.09375,0.1875,0.0,83.9,32,6ea3539157,17826047,PX4_FMU_V6X,v1.16
real_38060c94-eac1-4ba1-b6b9-c5b1ec0a0ffe,unlabelled,unlabelled,0.19855738108121956,0.006506133869911998,0.011643217000921994,0.7832932680479464,sensor_fault,0.7832932680479464,0.19855738108121956,0.018149350870833993,0.7832932680479464,,non_gnss_fault,0.7832932680479464,,,True,True,False,False,48.27999843444718,0.4491625403082314,False,3,0.8681318681318682,0.02197802197802198,0.0,0.10989010989010989,231.3,91,1c8ab2a0d7,17630207,CUAV_X7PRO,v1.13
real_38be4a14-11af-4624-bf68-658e8a36fe9f,unlabelled,unlabelled,0.41934879222845844,0.005009161858640131,0.5048146975979981,0.07082734831490328,gps_degrade,0.5048146975979981,0.41934879222845844,0.5098238594566382,0.07082734831490328,,gnss_chain,0.5098238594566382,nominal,nominal,True,True,True,False,79.92392611137201,0.5016739787690373,False,4,0.8428571428571429,0.02857142857142857,0.12857142857142856,0.0,177.9,70,94cb201279,17826240,HKUST_NXT_DUAL,v1.16
real_3b105c86-164f-4dca-9e5b-f505eb2a5ffe,unlabelled,unlabelled,0.9102530857700101,4.7460456335486186e-05,0.011425104549806553,0.07827434922384771,nominal,0.9102530857700101,0.9102530857700101,0.011472565006142039,0.07827434922384771,,nominal,0.9102530857700101,nominal,nominal,False,False,True,False,805.3204311776932,0.5052021886428302,False,2,0.6956521739130435,0.2608695652173913,0.043478260869565216,0.0,61.5,23,7261fdf85c,17760512,HNBQ_KAKUTEH7,v1.15
real_3e1c0818-24ae-48e9-8185-cc68d3633b02,unlabelled,unlabelled,0.9307349802972487,0.05099987605992558,0.007239414626807189,0.011025729016018507,nominal,0.9307349802972487,0.9307349802972487,0.05823929068673277,0.011025729016018507,,nominal,0.9307349802972487,nominal,nominal,False,False,False,False,6.871067738324461,0.3823474268673406,False,0,0.9923076923076923,0.007692307692307693,0.0,0.0,328.0,130,99c40407ff,17761280,PX4_SITL,v1.15
real_3e921980-28f6-4ee8-a802-b10473b649f0,unlabelled,unlabelled,0.88464807548919,0.002180076921596524,0.052380361763708916,0.06079148582550467,nominal,0.88464807548919,0.88464807548919,0.05456043868530544,0.06079148582550467,,nominal,0.88464807548919,nominal,nominal,False,False,False,False,35.98089458988683,0.48845330815713656,False,0,0.9565217391304348,0.0,0.043478260869565216,0.0,117.6,46,54f0455ffc,17826559,CUBEPILOT_CUBEORANGEPLUS,v1.16
real_46f027b5-1be2-4350-a779-22c199d14529,unlabelled,unlabelled,0.8441344783946795,0.001390924107072387,0.05061434835333538,0.10386024914491283,nominal,0.8441344783946795,0.8441344783946795,0.052005272460407766,0.10386024914491283,,nominal,0.8441344783946795,nominal,nominal,False,False,True,False,132.92315163702017,0.5296939830584884,False,0,0.9428571428571428,0.02857142857142857,0.02857142857142857,0.0,91.4,35,a9f2e0e44e,17891392,X_MAV_AP_H743V2,v1.17
real_48dd00c1-4b7e-4aa5-bfcc-03223707bfeb,unlabelled,unlabelled,0.6153512797885754,0.001908734091239009,0.027116074629554242,0.3556239114906313,nominal,0.6153512797885754,0.6153512797885754,0.02902480872079325,0.3556239114906313,,nominal,0.6153512797885754,nominal,nominal,False,False,False,False,54.439053638048854,0.5103070069347379,False,1,0.9230769230769231,0.0,0.0,0.07692307692307693,69.2,26,94cb201279,17826303,MICOAIR_H743_V2,v1.16
real_5274c541-265e-4067-a41b-43ed3b122ca2,unlabelled,unlabelled,0.9968601169827014,1.5897152778456794e-10,1.11944992999624e-05,0.003128688359027173,nominal,0.9968601169827014,0.9968601169827014,1.1194658271490185e-05,0.003128688359027173,,nominal,0.9968601169827014,nominal,nominal,False,False,True,False,4682.169235141269,0.5300445465517154,False,8,0.47297297297297297,0.4864864864864865,0.013513513513513514,0.02702702702702703,189.3,74,6b4a21e6ff,17694720,PX4_FMU_V6X,v1.14
real_53a85517-72b9-4ef1-9702-640f6c51ccee,unlabelled,unlabelled,0.0,0.0,1.0,0.0,gps_degrade,1.0,0.0,1.0,0.0,,gnss_chain,1.0,gps_degrade,gnss_chain,False,False,True,False,1.5566770091321594e+19,0.5437625535773707,False,0,1.0,0.0,0.0,0.0,207.6,82,1af00379af,17826048,PX4_SITL,v1.16
real_54b92919-026a-4648-8ad9-82cc997d5116,unlabelled,unlabelled,0.807717551130953,0.11654914181783017,0.014353544972171445,0.06137976207904544,nominal,0.807717551130953,0.807717551130953,0.1309026867900016,0.06137976207904544,,nominal,0.807717551130953,nominal,nominal,False,False,False,False,15.283161156341977,0.4276398563546406,False,1,0.9333333333333333,0.06666666666666667,0.0,0.0,116.8,45,189bcb5501,17891328,CUAV_X25_EVO,v1.17
